Land_ID,Location,State,District,Land_Type,Area_Acres,Current_Price_Per_Acre,Total_Value,Year_Purchased,Distance_to_Highway_KM,Distance_to_City_KM,Distance_to_Airport_KM,Water_Availability,Electricity_Availability,Zoning,Annual_Appreciation_Percent,Risk_Score,Market_Demand_Index,Expected_ROI_5Y,Population_Growth_Rate,Infrastructure_Score,Flood_Risk,Rental_Yield_Percent,Government_Project_Score,Road_Connectivity_Score,Last_Updated
L09360,Pune,Maharashtra,Pune,Commercial,23.86,10461778,249618023.08,2015,20.5,65.6,111.3,Yes,No,Agricultural,11.19,4,42,89,3.64,47,1,6.73,58,80,2026-05-29
L09361,Sambalpur,Odisha,Sambalpur,Industrial,7.92,12417146,98343796.32,2019,37.1,77.6,70.4,Yes,No,Industrial,22.53,4,78,56,2.21,45,2,1.28,92,75,2026-05-29
L09362,Sambalpur,Odisha,Sambalpur,Residential,18.44,13473323,248448076.12,2015,44.5,42.2,23.8,Yes,No,Industrial,12.36,3,80,25,0.55,92,1,6.4,62,97,2026-05-29
L09363,Pune,Maharashtra,Pune,Commercial,4.18,12732654,53222493.72,2025,13.4,49.7,107.6,No,Yes,Mixed Use,20.03,3,80,114,2.91,98,2,8.69,91,59,2026-05-29
L09364,Sambalpur,Odisha,Sambalpur,Commercial,4.92,2725354,13408741.68,2026,5.5,76.1,48.6,Yes,No,Residential,18.7,3,42,115,2.32,40,1,11.34,70,81,2026-05-29
L09365,Cuttack,Odisha,Cuttack,Residential,1.07,12632938,13517243.66,2024,33.0,64.8,84.0,No,No,Residential,14.1,2,97,40,4.67,56,1,4.18,61,60,2026-05-29
L09366,Rourkela,Odisha,Sundargarh,Agricultural,11.36,5607852,63705198.72,2022,3.6,69.1,50.6,No,No,Residential,14.37,4,99,136,3.41,80,4,6.9,96,54,2026-05-29
L09367,Sambalpur,Odisha,Sambalpur,Residential,24.23,5931310,143715641.3,2021,23.4,19.8,37.7,No,No,Commercial,3.42,5,62,49,1.37,80,3,4.05,58,92,2026-05-29
L09368,Pune,Maharashtra,Pune,Agricultural,11.43,7994829,91380895.47,2018,41.9,72.4,48.2,No,Yes,Agricultural,3.56,5,84,42,1.12,90,1,1.07,48,44,2026-05-29
L09369,Bhubaneswar,Odisha,Khordha,Commercial,14.04,3498931,49124991.24,2016,14.1,75.7,5.5,Yes,Yes,Agricultural,16.91,2,48,141,2.37,46,1,10.44,66,91,2026-05-29
L09370,Puri,Odisha,Puri,Industrial,14.33,13867138,198716087.54,2015,42.3,51.7,37.9,No,No,Commercial,18.96,3,78,134,5.15,85,1,10.35,63,99,2026-05-29
L09371,Hyderabad,Telangana,Hyderabad,Agricultural,17.89,9927266,177598788.74,2022,27.6,12.4,3.2,Yes,No,Agricultural,17.14,2,82,132,5.84,45,3,11.62,70,58,2026-05-29
L09372,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Industrial,5.73,14388397,82445514.81,2018,1.8,29.7,101.0,No,Yes,Industrial,13.43,1,86,29,0.55,93,1,11.5,62,43,2026-05-29
L09373,Chennai,Tamil Nadu,Chennai,Agricultural,10.87,9849683,107066054.21,2020,22.1,56.9,92.2,Yes,No,Industrial,3.81,3,54,63,5.51,99,1,3.87,74,84,2026-05-29
L09374,Sambalpur,Odisha,Sambalpur,Residential,19.33,3366970,65083530.1,2018,1.0,40.0,20.4,Yes,Yes,Commercial,17.37,1,56,46,5.19,58,1,1.17,85,69,2026-05-29
L09375,Puri,Odisha,Puri,Residential,5.02,6783887,34055112.74,2022,0.5,78.7,91.8,Yes,Yes,Industrial,14.93,4,45,69,5.69,66,2,10.08,85,62,2026-05-29
L09376,Cuttack,Odisha,Cuttack,Residential,1.62,12585647,20388748.14,2025,38.9,74.7,16.2,Yes,Yes,Agricultural,10.6,5,94,129,2.57,88,2,11.8,75,58,2026-05-29
L09377,Chennai,Tamil Nadu,Chennai,Industrial,7.34,3534269,25941534.46,2022,42.3,31.3,2.0,No,No,Residential,7.9,1,68,30,5.03,89,5,11.0,75,56,2026-05-29
L09378,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Commercial,15.93,6316597,100623390.21,2023,5.9,64.4,108.2,No,Yes,Mixed Use,13.18,3,69,35,1.88,98,1,9.68,60,63,2026-05-29
L09379,Puri,Odisha,Puri,Industrial,8.06,11232971,90537746.26,2020,25.1,56.0,45.1,No,Yes,Mixed Use,12.52,2,72,134,5.43,100,1,11.85,45,91,2026-05-29
L09380,Chennai,Tamil Nadu,Chennai,Industrial,15.04,12425070,186873052.8,2026,49.8,78.0,70.9,Yes,No,Mixed Use,10.09,5,65,92,4.94,95,3,6.01,86,59,2026-05-29
L09381,Puri,Odisha,Puri,Agricultural,21.88,13355192,292211600.96,2022,5.3,54.2,76.6,No,No,Residential,13.61,5,89,149,0.6,55,5,3.4,51,97,2026-05-29
L09382,Hyderabad,Telangana,Hyderabad,Residential,9.55,8932986,85310016.3,2016,36.9,77.8,65.1,Yes,No,Agricultural,11.45,4,79,143,1.24,42,5,8.42,87,89,2026-05-29
L09383,Cuttack,Odisha,Cuttack,Agricultural,6.24,616456,3846685.44,2022,49.0,73.5,22.5,No,Yes,Industrial,19.38,4,79,34,1.3,97,3,6.09,88,80,2026-05-29
L09384,Puri,Odisha,Puri,Industrial,5.73,9787999,56085234.27,2020,26.0,2.5,28.8,Yes,No,Commercial,5.63,5,40,50,1.34,80,3,7.66,99,56,2026-05-29
L09385,Puri,Odisha,Puri,Residential,8.03,2880824,23133016.72,2015,4.1,36.2,23.0,No,No,Residential,12.54,4,67,148,1.63,64,3,5.08,57,58,2026-05-29
L09386,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Commercial,1.25,2793536,3491920.0,2015,47.4,1.2,99.0,Yes,Yes,Residential,22.8,3,88,91,3.67,47,1,7.94,77,84,2026-05-29
L09387,Hyderabad,Telangana,Hyderabad,Commercial,17.48,10330048,180569239.04,2016,42.8,17.8,73.7,Yes,Yes,Industrial,14.37,3,61,27,0.78,90,2,5.71,44,89,2026-05-29
L09388,Rourkela,Odisha,Sundargarh,Commercial,12.81,11274326,144424116.06,2019,44.7,65.6,98.1,Yes,Yes,Residential,5.58,5,44,107,1.23,69,4,10.52,62,45,2026-05-29
L09389,Puri,Odisha,Puri,Industrial,10.35,13328433,137949281.55,2019,3.5,67.5,32.2,Yes,Yes,Mixed Use,18.43,3,64,84,2.36,67,4,4.74,85,89,2026-05-29
L09390,Pune,Maharashtra,Pune,Industrial,22.75,12202988,277617977.0,2016,39.6,52.5,37.3,No,Yes,Industrial,20.31,5,85,124,1.04,45,1,1.07,62,62,2026-05-29
L09391,Hyderabad,Telangana,Hyderabad,Agricultural,18.1,5082142,91986770.2,2022,3.6,16.1,48.7,Yes,Yes,Commercial,9.89,2,81,93,4.8,98,2,6.93,88,77,2026-05-29
L09392,Sambalpur,Odisha,Sambalpur,Agricultural,11.0,13429303,147722333.0,2020,3.6,24.9,89.3,No,No,Commercial,18.58,5,76,45,5.7,44,2,6.16,70,48,2026-05-29
L09393,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Residential,14.5,8555218,124050661.0,2022,7.3,21.2,27.0,Yes,No,Industrial,4.11,5,71,26,1.92,80,5,8.06,50,85,2026-05-29
L09394,Puri,Odisha,Puri,Commercial,20.14,4974151,100179401.14,2023,42.0,53.1,9.6,Yes,Yes,Residential,23.22,2,48,82,4.8,78,2,6.18,93,81,2026-05-29
L09395,Cuttack,Odisha,Cuttack,Industrial,14.89,5766446,85862380.94,2017,32.1,1.5,38.0,No,No,Industrial,4.84,3,77,69,4.57,72,1,1.7,67,55,2026-05-29
L09396,Bhubaneswar,Odisha,Khordha,Commercial,3.44,6024188,20723206.72,2025,10.3,58.6,21.6,No,Yes,Industrial,11.86,4,82,103,3.76,46,1,11.12,53,56,2026-05-29
L09397,Hyderabad,Telangana,Hyderabad,Commercial,24.75,8071360,199766160.0,2019,35.8,31.4,53.9,Yes,No,Mixed Use,18.94,1,71,42,2.84,42,5,10.19,96,71,2026-05-29
L09398,Cuttack,Odisha,Cuttack,Industrial,23.08,7120129,164332577.32,2017,18.5,8.1,109.8,Yes,Yes,Residential,18.99,3,55,45,0.88,86,1,10.7,83,83,2026-05-29
L09399,Cuttack,Odisha,Cuttack,Agricultural,13.06,5983770,78148036.2,2017,11.7,51.6,2.5,Yes,Yes,Residential,6.65,3,55,55,5.6,70,5,8.63,78,43,2026-05-29
L09400,Cuttack,Odisha,Cuttack,Commercial,3.43,5420825,18593429.75,2025,38.9,3.8,93.5,Yes,Yes,Industrial,13.23,1,83,76,1.9,72,3,10.61,53,80,2026-05-29
L09401,Puri,Odisha,Puri,Residential,20.9,8424671,176075623.9,2021,31.9,26.6,2.5,No,No,Mixed Use,9.66,5,87,110,3.5,98,5,10.79,92,50,2026-05-29
L09402,Bengaluru,Karnataka,Bengaluru Urban,Commercial,9.09,6882822,62564851.98,2018,28.0,67.5,68.2,No,Yes,Agricultural,18.81,1,69,52,4.1,55,5,10.9,76,72,2026-05-29
L09403,Sambalpur,Odisha,Sambalpur,Agricultural,17.36,9314066,161692185.76,2022,48.0,13.1,86.1,No,No,Industrial,20.99,4,87,59,3.06,80,4,6.13,95,43,2026-05-29
L09404,Bhubaneswar,Odisha,Khordha,Agricultural,7.16,12101808,86648945.28,2022,12.2,66.9,90.6,Yes,Yes,Mixed Use,10.9,1,64,98,3.27,54,2,4.92,61,90,2026-05-29
L09405,Pune,Maharashtra,Pune,Commercial,2.49,1737571,4326551.79,2019,36.1,19.0,113.8,No,Yes,Residential,19.01,2,86,88,5.97,43,1,2.38,59,99,2026-05-29
L09406,Hyderabad,Telangana,Hyderabad,Residential,23.63,9928801,234617567.63,2019,38.1,56.0,109.7,Yes,No,Industrial,22.1,1,83,109,4.02,90,3,9.39,55,50,2026-05-29
L09407,Chennai,Tamil Nadu,Chennai,Agricultural,12.33,11209321,138210927.93,2022,46.6,11.0,7.5,No,Yes,Industrial,21.19,4,51,126,5.22,53,4,9.96,94,69,2026-05-29
L09408,Bhubaneswar,Odisha,Khordha,Commercial,7.26,4175485,30314021.1,2019,5.0,48.7,17.1,No,No,Residential,16.33,4,73,107,2.4,43,5,7.04,79,67,2026-05-29
L09409,Sambalpur,Odisha,Sambalpur,Industrial,7.33,4182548,30658076.84,2017,34.0,70.2,71.1,Yes,No,Mixed Use,21.91,5,98,104,2.42,43,5,1.21,60,83,2026-05-29
L09410,Hyderabad,Telangana,Hyderabad,Industrial,11.07,14526867,160812417.69,2018,34.1,14.9,49.5,Yes,No,Commercial,23.36,5,95,134,1.88,84,4,3.41,47,88,2026-05-29
L09411,Chennai,Tamil Nadu,Chennai,Residential,13.83,1535672,21238343.76,2018,33.3,30.6,71.2,Yes,Yes,Commercial,17.11,4,44,84,2.53,73,4,8.34,85,40,2026-05-29
L09412,Pune,Maharashtra,Pune,Commercial,7.7,5582302,42983725.4,2020,22.3,41.4,16.8,No,No,Commercial,3.72,1,64,106,4.03,48,2,1.39,67,62,2026-05-29
L09413,Sambalpur,Odisha,Sambalpur,Industrial,12.81,1712239,21933781.59,2023,28.3,27.7,65.7,Yes,No,Residential,11.85,5,54,77,2.92,44,4,1.12,43,84,2026-05-29
L09414,Puri,Odisha,Puri,Residential,22.31,9011674,201050446.94,2019,36.8,55.5,15.4,No,Yes,Industrial,14.64,5,67,72,2.1,57,4,7.21,58,84,2026-05-29
L09415,Hyderabad,Telangana,Hyderabad,Industrial,9.89,14616668,144558846.52,2026,17.3,69.3,31.1,Yes,Yes,Agricultural,11.34,2,43,38,5.79,45,3,4.77,45,53,2026-05-29
L09416,Bengaluru,Karnataka,Bengaluru Urban,Agricultural,11.08,6005915,66545538.2,2024,25.7,49.7,28.2,Yes,No,Mixed Use,4.33,1,70,31,2.39,57,1,10.91,58,69,2026-05-29
L09417,Chennai,Tamil Nadu,Chennai,Agricultural,18.0,12905768,232303824.0,2016,32.0,63.4,72.0,Yes,Yes,Industrial,8.2,2,96,68,1.02,99,5,3.03,85,74,2026-05-29
L09418,Rourkela,Odisha,Sundargarh,Industrial,7.43,13064502,97069249.86,2021,46.5,79.7,33.0,Yes,No,Agricultural,12.62,4,55,21,1.22,98,4,11.2,83,57,2026-05-29
L09419,Hyderabad,Telangana,Hyderabad,Residential,3.4,666988,2267759.2,2016,28.7,10.5,59.4,No,Yes,Residential,13.8,3,89,22,5.98,42,4,8.44,95,66,2026-05-29
L09420,Bhubaneswar,Odisha,Khordha,Industrial,9.28,1422859,13204131.52,2019,42.7,56.0,54.8,No,Yes,Commercial,18.57,2,40,32,1.81,94,1,9.17,95,44,2026-05-29
L09421,Sambalpur,Odisha,Sambalpur,Agricultural,7.25,6883519,49905512.75,2022,23.8,73.7,22.3,Yes,No,Mixed Use,3.33,3,70,94,3.14,81,3,10.64,79,78,2026-05-29
L09422,Cuttack,Odisha,Cuttack,Residential,13.82,14932032,206360682.24,2025,23.4,19.7,66.6,Yes,No,Agricultural,18.38,4,81,123,4.34,80,1,6.5,68,99,2026-05-29
L09423,Chennai,Tamil Nadu,Chennai,Residential,0.86,602164,517861.04,2016,13.0,67.8,83.2,No,Yes,Mixed Use,4.37,5,87,69,3.97,82,1,4.33,51,46,2026-05-29
L09424,Pune,Maharashtra,Pune,Commercial,3.06,7642131,23384920.86,2020,18.6,60.9,10.7,No,No,Mixed Use,20.0,4,45,46,0.57,56,3,1.56,92,88,2026-05-29
L09425,Chennai,Tamil Nadu,Chennai,Commercial,1.46,5766317,8418822.82,2020,35.3,36.6,65.7,No,Yes,Agricultural,17.71,2,99,144,5.5,94,3,10.32,65,98,2026-05-29
L09426,Pune,Maharashtra,Pune,Agricultural,22.5,10349402,232861545.0,2021,1.5,27.0,34.7,Yes,Yes,Residential,3.63,1,43,117,4.49,43,4,2.24,52,40,2026-05-29
L09427,Bhubaneswar,Odisha,Khordha,Residential,15.68,6856554,107510766.72,2021,42.0,12.1,55.6,Yes,Yes,Residential,12.26,4,68,81,5.16,41,2,7.77,69,97,2026-05-29
L09428,Puri,Odisha,Puri,Residential,11.82,11871822,140324936.04,2023,26.6,68.1,102.1,No,Yes,Mixed Use,19.31,1,43,35,2.9,95,3,10.72,82,79,2026-05-29
L09429,Cuttack,Odisha,Cuttack,Commercial,5.83,2868152,16721326.16,2019,8.8,63.7,26.5,No,Yes,Agricultural,14.77,2,84,127,3.14,83,4,2.0,59,76,2026-05-29
L09430,Cuttack,Odisha,Cuttack,Commercial,17.48,11486531,200784561.88,2017,19.5,26.0,33.6,Yes,Yes,Industrial,7.36,1,52,66,2.39,95,4,3.65,47,54,2026-05-29
L09431,Chennai,Tamil Nadu,Chennai,Agricultural,12.53,7941905,99512069.65,2025,16.5,14.0,55.2,No,No,Agricultural,16.86,4,50,49,1.47,84,3,1.97,46,51,2026-05-29
L09432,Bhubaneswar,Odisha,Khordha,Commercial,16.09,10461619,168327449.71,2024,34.5,26.2,74.4,No,Yes,Industrial,13.64,5,92,71,1.51,86,4,4.35,67,65,2026-05-29
L09433,Puri,Odisha,Puri,Agricultural,22.32,13834943,308795927.76,2019,29.8,79.3,102.2,Yes,Yes,Residential,21.48,1,86,148,5.78,98,2,4.83,52,55,2026-05-29
L09434,Chennai,Tamil Nadu,Chennai,Agricultural,12.7,13287469,168750856.3,2024,23.2,30.9,83.4,Yes,Yes,Residential,6.23,2,88,88,0.64,80,3,1.65,66,76,2026-05-29
L09435,Pune,Maharashtra,Pune,Residential,2.85,872547,2486758.95,2015,27.6,38.3,2.4,No,No,Residential,8.42,5,55,143,3.1,74,1,1.36,90,96,2026-05-29
L09436,Hyderabad,Telangana,Hyderabad,Industrial,22.51,8015751,180434555.01,2025,16.1,79.6,111.9,No,Yes,Residential,4.32,2,42,105,5.58,57,1,4.57,91,81,2026-05-29
L09437,Pune,Maharashtra,Pune,Commercial,11.82,3600298,42555522.36,2020,23.9,67.0,65.4,No,Yes,Industrial,9.91,2,69,140,1.98,81,3,7.71,77,96,2026-05-29
L09438,Puri,Odisha,Puri,Commercial,24.41,5550744,135493661.04,2019,23.3,34.0,96.3,Yes,Yes,Industrial,16.86,1,86,139,1.76,69,3,9.73,83,85,2026-05-29
L09439,Pune,Maharashtra,Pune,Residential,5.26,10468672,55065214.72,2024,18.1,79.3,32.1,Yes,No,Industrial,20.91,3,99,24,1.97,63,1,10.37,53,82,2026-05-29
L09440,Hyderabad,Telangana,Hyderabad,Commercial,4.8,1262168,6058406.4,2019,7.9,29.0,107.5,Yes,No,Residential,10.06,5,98,109,4.55,88,4,7.69,78,100,2026-05-29
L09441,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Commercial,3.77,9952746,37521852.42,2024,4.4,29.8,49.0,Yes,Yes,Industrial,11.94,4,72,22,4.85,87,1,9.38,71,66,2026-05-29
L09442,Bhubaneswar,Odisha,Khordha,Agricultural,1.2,8866375,10639650.0,2026,29.6,58.2,65.3,No,Yes,Mixed Use,12.52,1,93,123,2.16,67,3,1.98,86,73,2026-05-29
L09443,Bengaluru,Karnataka,Bengaluru Urban,Commercial,4.88,3994064,19491032.32,2020,39.0,52.7,59.8,Yes,Yes,Industrial,15.94,3,82,71,5.03,76,1,3.95,44,79,2026-05-29
L09444,Puri,Odisha,Puri,Commercial,6.35,661823,4202576.05,2019,49.7,9.9,108.3,Yes,No,Agricultural,9.61,2,79,119,1.96,95,3,3.79,57,66,2026-05-29
L09445,Bhubaneswar,Odisha,Khordha,Industrial,21.86,5868968,128295640.48,2022,40.6,18.5,101.5,No,Yes,Residential,3.91,3,67,62,0.78,59,3,7.93,40,46,2026-05-29
L09446,Cuttack,Odisha,Cuttack,Industrial,23.54,7801296,183642507.84,2024,9.2,15.6,100.5,No,No,Mixed Use,24.63,2,92,88,3.05,79,4,1.25,98,50,2026-05-29
L09447,Bengaluru,Karnataka,Bengaluru Urban,Commercial,8.19,6360308,52090922.52,2021,44.1,48.2,42.1,No,No,Commercial,17.15,4,86,96,2.34,88,3,8.58,67,90,2026-05-29
L09448,Bhubaneswar,Odisha,Khordha,Industrial,2.7,961788,2596827.6,2016,42.8,68.6,104.5,Yes,No,Mixed Use,5.83,4,93,24,5.44,94,4,8.01,90,75,2026-05-29
L09449,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Residential,10.45,2907760,30386092.0,2023,15.7,52.0,43.5,Yes,No,Industrial,13.46,2,55,43,3.48,72,2,10.44,63,61,2026-05-29
L09450,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Commercial,3.87,3123451,12087755.37,2026,0.6,19.4,89.3,No,Yes,Agricultural,23.96,4,66,85,2.16,82,2,8.24,91,71,2026-05-29
L09451,Hyderabad,Telangana,Hyderabad,Commercial,0.61,11559303,7051174.83,2015,10.0,64.5,4.9,Yes,No,Mixed Use,7.67,1,41,117,1.19,87,2,8.6,64,56,2026-05-29
L09452,Rourkela,Odisha,Sundargarh,Residential,2.7,796218,2149788.6,2016,41.4,38.0,84.7,Yes,No,Mixed Use,11.97,3,79,79,5.93,84,4,1.03,96,80,2026-05-29
L09453,Sambalpur,Odisha,Sambalpur,Industrial,11.42,2901183,33131509.86,2016,19.9,39.4,23.0,No,Yes,Industrial,8.17,5,40,61,1.12,45,2,8.02,98,98,2026-05-29
L09454,Hyderabad,Telangana,Hyderabad,Commercial,6.64,13505832,89678724.48,2021,18.7,35.0,24.5,No,No,Residential,14.38,1,50,121,3.66,70,4,9.63,92,61,2026-05-29
L09455,Cuttack,Odisha,Cuttack,Industrial,6.0,8975085,53850510.0,2015,23.1,47.2,105.6,Yes,No,Industrial,23.12,5,93,68,5.39,65,3,6.15,94,49,2026-05-29
L09456,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Residential,8.72,12737305,111069299.6,2016,19.1,17.5,4.7,No,Yes,Industrial,18.07,4,46,101,2.94,67,1,1.2,82,62,2026-05-29
L09457,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Commercial,21.95,14097269,309435054.55,2026,20.4,36.3,12.7,No,Yes,Agricultural,16.06,3,73,97,3.02,82,1,3.81,58,45,2026-05-29
L09458,Chennai,Tamil Nadu,Chennai,Commercial,16.05,5291212,84923952.6,2017,15.5,61.0,109.7,No,Yes,Industrial,19.48,1,59,83,4.17,83,2,4.8,51,49,2026-05-29
L09459,Bhubaneswar,Odisha,Khordha,Residential,12.48,5332100,66544608.0,2015,0.6,6.1,58.9,No,Yes,Commercial,9.96,2,93,23,4.17,85,4,9.63,76,54,2026-05-29
L09460,Chennai,Tamil Nadu,Chennai,Agricultural,24.76,14405065,356669409.4,2023,34.8,7.4,103.4,No,No,Industrial,7.2,4,64,39,3.91,82,5,1.0,79,45,2026-05-29
L09461,Bhubaneswar,Odisha,Khordha,Agricultural,12.75,628160,8009040.0,2021,26.7,36.3,26.5,No,No,Residential,23.24,4,50,43,4.51,48,4,1.9,77,70,2026-05-29
L09462,Rourkela,Odisha,Sundargarh,Residential,1.03,854104,879727.12,2019,44.4,34.5,102.8,No,No,Commercial,6.58,5,94,74,5.05,100,2,7.25,59,83,2026-05-29
L09463,Bhubaneswar,Odisha,Khordha,Industrial,21.8,1871334,40795081.2,2018,26.0,55.0,29.5,No,Yes,Agricultural,15.18,3,86,37,0.98,75,1,5.55,52,50,2026-05-29
L09464,Chennai,Tamil Nadu,Chennai,Industrial,23.52,10095224,237439668.48,2020,42.9,9.4,51.6,Yes,Yes,Industrial,6.29,1,96,27,0.67,99,4,7.78,57,98,2026-05-29
L09465,Rourkela,Odisha,Sundargarh,Residential,3.44,3791412,13042457.28,2019,19.1,64.5,55.0,No,No,Agricultural,18.77,1,96,99,5.67,67,4,1.68,50,70,2026-05-29
L09466,Cuttack,Odisha,Cuttack,Commercial,9.88,7461806,73722643.28,2025,43.2,73.8,61.8,Yes,No,Industrial,5.1,3,48,23,2.23,50,5,6.17,69,100,2026-05-29
L09467,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Industrial,4.23,13474130,56995569.9,2022,7.0,3.0,45.5,Yes,Yes,Agricultural,19.66,2,77,112,1.96,65,1,10.54,65,75,2026-05-29
L09468,Bhubaneswar,Odisha,Khordha,Industrial,16.1,6497981,104617494.1,2019,23.3,43.2,55.5,No,No,Agricultural,13.65,5,95,51,1.48,65,1,3.13,64,85,2026-05-29
L09469,Rourkela,Odisha,Sundargarh,Residential,24.69,11872995,293144246.55,2019,10.6,43.0,43.7,Yes,Yes,Agricultural,15.23,2,67,108,5.11,69,4,11.82,68,73,2026-05-29
L09470,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Commercial,0.9,960600,864540.0,2019,14.2,76.3,79.9,Yes,No,Agricultural,13.74,3,97,58,4.53,63,1,8.35,86,50,2026-05-29
L09471,Pune,Maharashtra,Pune,Industrial,10.66,4920927,52457081.82,2020,4.3,53.6,53.2,No,Yes,Mixed Use,21.49,2,55,55,3.34,67,1,5.57,100,43,2026-05-29
L09472,Pune,Maharashtra,Pune,Industrial,2.7,12237593,33041501.1,2018,13.7,14.3,5.0,Yes,Yes,Residential,16.99,4,74,129,2.79,95,2,6.45,98,64,2026-05-29
L09473,Pune,Maharashtra,Pune,Commercial,3.21,12555400,40302834.0,2025,43.5,21.0,57.3,Yes,Yes,Residential,6.34,2,40,100,1.18,78,1,11.93,45,76,2026-05-29
L09474,Pune,Maharashtra,Pune,Residential,7.54,3062675,23092569.5,2015,1.9,45.1,94.9,Yes,No,Residential,16.48,3,84,118,1.95,98,5,7.62,91,85,2026-05-29
L09475,Bengaluru,Karnataka,Bengaluru Urban,Residential,4.13,6002640,24790903.2,2015,38.8,15.4,104.3,Yes,No,Industrial,23.54,3,87,107,5.13,58,3,5.49,69,65,2026-05-29
L09476,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Agricultural,20.77,2798964,58134482.28,2015,25.2,13.6,15.9,Yes,Yes,Agricultural,11.88,3,65,130,1.0,65,3,7.8,85,59,2026-05-29
L09477,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Industrial,19.71,13922714,274416692.94,2022,3.6,67.1,109.9,Yes,Yes,Commercial,11.59,5,45,24,1.12,58,4,8.44,86,63,2026-05-29
L09478,Chennai,Tamil Nadu,Chennai,Industrial,13.86,3658793,50710870.98,2025,28.5,79.5,17.9,Yes,No,Mixed Use,19.08,3,100,119,4.01,95,3,8.67,40,45,2026-05-29
L09479,Pune,Maharashtra,Pune,Residential,7.02,5382988,37788575.76,2026,17.8,9.1,8.1,Yes,Yes,Agricultural,22.19,3,40,134,3.97,100,5,10.52,87,52,2026-05-29
L09480,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Residential,4.88,4891007,23868114.16,2025,14.7,32.8,60.7,Yes,No,Mixed Use,11.49,3,70,107,2.28,65,1,9.03,94,72,2026-05-29
L09481,Cuttack,Odisha,Cuttack,Agricultural,10.54,8151531,85917136.74,2026,43.8,40.4,107.7,No,No,Mixed Use,6.32,1,96,123,5.47,75,2,10.94,58,74,2026-05-29
L09482,Chennai,Tamil Nadu,Chennai,Commercial,10.18,12595673,128223951.14,2016,27.2,34.7,62.3,Yes,No,Residential,18.14,2,56,37,1.91,53,4,6.94,58,43,2026-05-29
L09483,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Agricultural,7.29,1082466,7891177.14,2015,19.1,68.9,55.2,No,No,Industrial,15.86,1,91,98,3.41,87,2,11.97,78,93,2026-05-29
L09484,Puri,Odisha,Puri,Commercial,10.51,2731038,28703209.38,2018,34.8,1.4,79.5,No,No,Industrial,19.61,4,91,68,1.37,61,1,11.65,99,74,2026-05-29
L09485,Sambalpur,Odisha,Sambalpur,Industrial,19.6,7802307,152925217.2,2025,8.0,77.1,54.1,Yes,Yes,Residential,12.68,4,68,21,1.23,75,2,6.1,81,77,2026-05-29
L09486,Puri,Odisha,Puri,Agricultural,20.82,5236610,109026220.2,2015,37.4,78.1,7.3,No,Yes,Mixed Use,22.35,3,59,93,4.47,92,3,6.53,89,92,2026-05-29
L09487,Hyderabad,Telangana,Hyderabad,Industrial,5.15,3749060,19307659.0,2021,32.9,78.9,57.5,No,No,Industrial,5.86,1,100,96,3.54,74,1,11.01,100,82,2026-05-29
L09488,Pune,Maharashtra,Pune,Commercial,17.92,9952109,178341793.28,2025,15.8,17.2,90.9,Yes,No,Mixed Use,7.18,1,87,25,1.48,73,5,8.05,71,54,2026-05-29
L09489,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Residential,1.37,7777718,10655473.66,2019,45.0,23.9,76.1,Yes,Yes,Agricultural,12.11,2,72,38,2.69,65,5,9.63,58,84,2026-05-29
L09490,Hyderabad,Telangana,Hyderabad,Industrial,16.54,7406884,122509861.36,2015,37.2,16.4,77.3,Yes,Yes,Residential,12.37,3,54,40,5.16,48,1,11.38,84,99,2026-05-29
L09491,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Industrial,8.65,2920644,25263570.6,2021,42.3,51.1,101.4,No,No,Industrial,5.99,4,95,133,4.6,65,4,8.7,81,89,2026-05-29
L09492,Sambalpur,Odisha,Sambalpur,Agricultural,9.74,11155083,108650508.42,2024,35.9,71.2,35.1,Yes,Yes,Agricultural,14.82,2,51,136,5.46,44,5,4.59,66,51,2026-05-29
L09493,Hyderabad,Telangana,Hyderabad,Residential,15.38,14363423,220909445.74,2019,30.1,70.3,54.1,No,Yes,Commercial,16.11,4,43,123,4.34,43,3,2.64,88,69,2026-05-29
L09494,Pune,Maharashtra,Pune,Industrial,19.64,11469641,225263749.24,2021,43.6,75.1,23.4,Yes,Yes,Commercial,6.83,2,67,43,4.43,80,1,1.06,80,80,2026-05-29
L09495,Bengaluru,Karnataka,Bengaluru Urban,Commercial,15.08,8171125,123220565.0,2024,46.4,1.6,119.4,No,No,Agricultural,21.21,5,40,61,5.95,86,2,10.67,69,98,2026-05-29
